ID,Credit_Score
0x93b3,Poor
0x16b83,Standard
0xf36d,Standard
0x7c1e,Good
0x500f,Good
0x17469,Standard
0x1bf5d,Standard
0x11450,Standard
0xa808,Good
0xb57c,Standard
0x149ab,Good
0x1c398,Standard
0x6702,Good
0x1100f,Standard
0x2e1a,Standard
0xb406,Good
0x1488d,Poor
0x1bcdf,Good
0xa2d3,Standard
0x146a8,Good
0x1937d,Standard
0x4186,Good
0x163ae,Standard
0xf1a5,Standard
0x8684,Standard
0x4f93,Poor
0x4f13,Poor
0x16a89,Good
0x1df32,Standard
0xa045,Good
0x12615,Standard
0x1e949,Poor
0xffed,Standard
0x14ac9,Poor
0x45b2,Good
0x17c58,Poor
0x1189e,Good
0x15344,Good
0x5234,Standard
0x1a233,Good
0x9497,Poor
0x14001,Good
0x9b10,Good
0x11910,Good
0x1235f,Poor
0x1f62,Good
0x163f4,Good
0xb641,Poor
0x1b2d,Good
0x16814,Poor
0xeeac,Standard
0x10a58,Good
0xa9d5,Good
0x116e4,Standard
0x11056,Good
0x19d29,Poor
0xc735,Good
0x10a23,Good
0x157e8,Standard
0x1aaf1,Standard
0x1df2,Standard
0x11d5d,Poor
0x6584,Standard
0x15e58,Standard
0x108fd,Good
0xc75d,Standard
0x39ee,Good
0x8814,Standard
0x71ad,Standard
0x16bf6,Standard
0x19820,Good
0x1321e,Standard
0x8778,Standard
0x1cb67,Standard
0x69d6,Standard
0x7897,Standard
0xe749,Good
0x5976,Standard
0x197f4,Standard
0x1eea,Poor
0x4f68,Standard
0x876b,Standard
0x1e192,Standard
0x190de,Poor
0x70d5,Good
0x1c64c,Poor
0x134e9,Good
0x8dbf,Good
0x132b2,Poor
0x28f5,Standard
0x1e830,Poor
0x14ebc,Poor
0x17349,Standard
0xc960,Standard
0x19d26,Poor
0x17ead,Good
0x57b4,Good
0x1ae56,Standard
0x9dce,Good
0xa455,Poor
0x4ec6,Poor
0x188d9,Standard
0xdd7b,Standard
0x16d4b,Good
0x172c9,Poor
0x6c6d,Standard
0x6eee,Poor
0x11af0,Standard
0x10d82,Standard
0xe1a5,Good
0x12fa8,Standard
0x8a14,Poor
0x1d1c7,Poor
0x1953a,Good
0x1bb76,Good
0x1154c,Standard
0x17536,Good
0x199a4,Standard
0xaae3,Standard
0x1e997,Good
0x4bee,Standard
0x1c5b1,Good
0x17bb0,Standard
0xefd9,Standard
0xc99b,Good
0x7765,Poor
0x1c97c,Poor
0x115c6,Good
0x11d54,Standard
0x123b1,Good
0x72d6,Standard
0x1b72d,Standard
0x142c4,Good
0xe812,Standard
0xbfe3,Standard
0xe9a0,Good
0x1da0c,Standard
0x19057,Good
0x18da0,Good
0x6aeb,Standard
0x1b4e8,Standard
0x111b5,Good
0x134e5,Good
0x1445b,Standard
0x20ad,Good
0xf967,Good
0x1a57e,Standard
0x1da2b,Poor
0x5d8d,Poor
0x18f8e,Standard
0x2ac8,Good
0x1db8b,Poor
0x14f59,Good
0x1772d,Standard
0x10a03,Good
0x18324,Standard
0xbf4a,Poor
0x7740,Poor
0x10b49,Good
0x146fb,Standard
0x4597,Poor
0x1d604,Standard
0x1d50f,Good
0x85c4,Good
0x13b4f,Poor
0x1690f,Standard
0x105c1,Poor
0x1db4,Standard
0x19f04,Good
0x126b1,Standard
0x1b4f3,Good
0x169ea,Standard
0x15c39,Good
0x74da,Good
0x15cd2,Poor
0x19c5a,Standard
0x64df,Poor
0x696c,Poor
0x9d1a,Good
0x7b0b,Good
0xd063,Good
0x90c1,Good
0x82f4,Poor
0x5aa6,Standard
0xf762,Good
0x66bc,Standard
0x54a8,Good
0xf5a8,Good
0x14784,Good
0x16f13,Standard
0x1dc3d,Standard
0x17084,Good
0xe513,Standard
0x881a,Poor
0x1d25a,Good
0x1986,Poor
0xdd6f,Standard
0x5319,Standard
0x1bcf0,Poor
0x15a1b,Standard
0x13acd,Standard
0x6519,Good
0x8ffc,Poor
0x17451,Poor
0xb3e3,Good
0x1ea43,Poor
0x11d48,Standard
0x117b1,Poor
0x1bf78,Standard
0x9f36,Good
0x69be,Poor
0x1214c,Poor
0x800b,Standard
0x2e12,Poor
0x1abdc,Poor
0xca3f,Poor
0x1a881,Standard
0xd818,Good
0x1bc66,Good
0x18f8a,Standard
0x2e1d,Standard
0x10c4d,Good
0x17fda,Standard
0x16393,Good
0x11c29,Poor
0x10d9e,Standard
0xb0db,Good
0x1558e,Standard
0x1ef9,Good
0x26b2,Standard
0x196f3,Standard
0x4e79,Good
0xd7a8,Poor
0xcf2f,Standard
0x16b97,Standard
0xf530,Standard
0xd386,Standard
0x1a365,Standard
0x14c76,Good
0xd5a2,Poor
0x16dd7,Standard
0x15863,Good
0x1bb7b,Good
0x11c00,Standard
0x88ae,Standard
0x19c03,Poor
0xbc25,Standard
0xb97d,Poor
0xa461,Standard
0x3ce3,Standard
0x11363,Standard
0x11b62,Good
0xeedb,Standard
0x15619,Good
0x3889,Good
0x188f2,Good
0x1bd6e,Poor
0x16785,Good
0x9164,Standard
0x2eac,Standard
0x1511e,Good
0x191fb,Standard
0x102e2,Standard
0x16261,Good
0xb1ae,Standard
0x1ea69,Poor
0xa2b5,Standard
0x1ca53,Poor
0xe99a,Good
0xb5f8,Good
0x233f,Poor
0x1b891,Poor
0x3246,Good
0xbe37,Good
0x8850,Standard
0xf8c5,Standard
0x136a0,Good
0xe0f4,Good
0x11a98,Poor
0x17eaa,Good
0x7d22,Poor
0x45b1,Good
0x6008,Poor
0x13e96,Good
0x18e60,Standard
0x109b1,Standard
0x141f7,Poor
0x7f08,Good
0x4ac1,Good
0x101be,Good
0x166c2,Poor
0xcf08,Standard
0xcec0,Standard
0xdd7a,Standard
0xd697,Standard
0x1c787,Standard
0x14ae1,Good
0x135c6,Good
0x1b6d5,Standard
0x692d,Standard
0x12bdc,Poor
0xde22,Standard
0x7651,Standard
0x14497,Standard
0x14aeb,Standard
0x15203,Standard
0x1861e,Good
0x30d3,Good
0x1e0c9,Standard
0xefb7,Good
0xdcb7,Standard
0x17b28,Good
0x10e2f,Poor
0x4aef,Good
0xdf9e,Standard
0x11392,Poor
0x16f3f,Poor
0x4a54,Good
0x19831,Good
0x12d73,Standard
0x14a80,Standard
0x1455d,Standard
0xa6a0,Poor
0x1d0d9,Standard
0xd49b,Good
0x8dfc,Good
0x10842,Poor
0x3df4,Poor
0x17790,Standard
0x11a6a,Poor
0x128b8,Poor
0x5785,Standard
0x160e7,Standard
0xe1bb,Standard
0x18661,Standard
0x1260a,Standard
0xb892,Standard
0x1029d,Poor
0x1929b,Good
0x79aa,Poor
0xa099,Good
0x146a1,Poor
0x1def6,Standard
0x18218,Poor
0x10c58,Poor
0xedf0,Poor
0x3cb4,Standard
0x1b9c,Good
0xca7d,Good
0x16e1e,Standard
0x17d1f,Standard
0xc824,Poor
0x12630,Standard
0x1d873,Standard
0x1d649,Standard
0x1df6a,Good
0xc1da,Standard
0xb23f,Poor
0x1d0dc,Standard
0x12c50,Good
0x19d70,Standard
0xeacb,Standard
0x153d4,Standard
0x1b00,Standard
0x17829,Good
0x1b64f,Standard
0x50cf,Poor
0x4fbd,Poor
0x15531,Good
0xad70,Good
0x1e3b4,Poor
0xb472,Standard
0x2712,Standard
0x16e5a,Standard
0x3d42,Standard
0x1e792,Standard
0xe28c,Standard
0x1662a,Poor
0x5750,Standard
0x15af9,Good
0x1bf2c,Standard
0x188e9,Poor
0xc4b7,Good
0x6764,Poor
0x144f1,Poor
0x1b98e,Poor
0x11527,Good
0xd389,Standard
0x4614,Poor
0x23db,Standard
0x11b68,Good
0xa272,Standard
0xa73c,Standard
0x81fd,Good
0x3967,Good
0x9d98,Poor
0x17b6,Poor
0x6bfe,Poor
0xf912,Standard
0x55ce,Standard
0x502e,Standard
0xdba9,Standard
0x12deb,Good
0x18a6,Standard
0x13b08,Standard
0x1e4d1,Good
0x151bd,Poor
0x1ba05,Good
0xb5ba,Good
0x3a6f,Standard
0x24bb,Standard
0x19943,Good
0x1e7c3,Good
0xb6dd,Good
0x1b3ba,Standard
0x13e30,Good
0x71f1,Good
0xe3e9,Good
0x389d,Good
0xee58,Standard
0x10d65,Poor
0x15219,Good
0x5b04,Poor
0xdebf,Good
0x14f0d,Good
0x14178,Poor
0x1bdf8,Standard
0xe750,Standard
0x3ad3,Good
0x14cee,Poor
0x6d26,Standard
0x3e1a,Standard
0x1a572,Standard
0xef4a,Poor
0x169a5,Poor
0x1be59,Poor
0xe74e,Standard
0x12498,Good
0x494c,Good
0xb02f,Standard
0x18765,Good
0xedd2,Good
0x14a5c,Standard
0x6c25,Standard
0x88c3,Good
0x8c9d,Good
0xf382,Good
0x2499,Poor
0x1ceb5,Standard
0x8963,Good
0x142ea,Good
0x3e87,Poor
0xc854,Good
0x178df,Good
0x243c,Standard
0x1e0ef,Standard
0xd55f,Good
0xd342,Good
0x6f81,Standard
0xbd3d,Poor
0x16f0f,Standard
0x70f5,Good
0x19fdd,Good
0x1179b,Standard
0x1539a,Standard
0x1451f,Poor
0x182b6,Good
0x12aba,Good
0x1092b,Standard
0x938e,Good
0x15b87,Poor
0x6111,Poor
0x16544,Good
0x109ea,Standard
0xba25,Poor
0x120ba,Poor
0x15ec3,Standard
0xbc22,Standard
0xe251,Standard
0x1542c,Poor
0xfd32,Good
0x1c669,Poor
0x1d122,Standard
0x11eab,Poor
0xfccc,Standard
0x1e817,Good
0xb78c,Standard
0xbc2e,Standard
0xa36f,Good
0x1110c,Good
0x857a,Standard
0x1d2ba,Standard
0x1a35,Good
0xea68,Standard
0xf3bc,Good
0xc30c,Good
0x1995b,Good
0x6b95,Good
0x4645,Standard
0xab2f,Good
0x1264f,Standard
0xf810,Standard
0x19904,Standard
0x3d40,Standard
0x1b42c,Standard
0x930c,Poor
0xfef0,Poor
0x7757,Poor
0x18d21,Standard
0x3ad0,Good
0x13c27,Poor
0x9499,Poor
0x11f78,Standard
0x2a67,Standard
0x8c9f,Good
0x18863,Standard
0x57cd,Standard
0x1b0a5,Standard
0x147c6,Standard
0x1b347,Poor
0x124c7,Standard
0xad9a,Good
0x6e1a,Poor
0xa4cd,Standard
0x70ed,Good
0x1d971,Standard
0x4372,Poor
0x1e803,Good
0x8eff,Poor
0xfe85,Poor
0x1d9fe,Standard
0x1a385,Standard
0x16f4a,Standard
0x4ceb,Good
0xd471,Standard
0x12292,Standard
0x10de8,Standard
0x1e006,Standard
0x92b4,Poor
0x1e15c,Poor
0x10e42,Good
0xbe06,Good
0xa6aa,Standard
0xd515,Poor
0x1dc78,Standard
0xc1e0,Standard
0x14d5d,Standard
0x16df4,Standard
0x6a1f,Good
0x4b80,Poor
0xf344,Standard
0x536e,Standard
0x15854,Good
0x145e6,Good
0xf54c,Poor
0x140cf,Poor
0x10099,Standard
0x1d948,Good
0x13a56,Good
0x11497,Poor
0x40da,Standard
0x17736,Good
0x19248,Standard
0x180d,Good
0x66e4,Standard
0xfb5e,Good
0xf38d,Good
0xdf56,Standard
0x16c06,Standard
0xe93b,Poor
0xaf92,Good
0x15224,Good
0x441a,Good
0x1655e,Standard
0xce6d,Good
0x9445,Standard
0x1bca6,Standard
0x197f1,Standard
0x1512c,Good
0x48a7,Standard
0x19b0a,Standard
0x15c77,Standard
0x1a303,Standard
0xd770,Standard
0xa5f0,Standard
0x1bba0,Poor
0x933d,Standard
0x508e,Standard
0xfad4,Poor
0x1d918,Standard
0x11296,Standard
0x3ab9,Good
0x5422,Standard
0x128c4,Standard
0x9048,Standard
0x24c9,Poor
0x10d52,Good
0x15f9a,Standard
0x18a95,Good
0xef3e,Standard
0x18d86,Standard
0x1e811,Poor
0x9960,Standard
0x6aea,Standard
0x13a65,Standard
0x27a2,Good
0x1bd7e,Good
0xe5e1,Good
0x1df0a,Poor
0x12bc3,Standard
0x92cf,Standard
0x525a,Good
0x1ce5b,Standard
0x1170d,Standard
0x5e40,Standard
0xba99,Good
0x8716,Standard
0x11ca1,Standard
0x4b67,Good
0xecce,Good
0x1b360,Standard
0xa8c1,Good
0x2692,Good
0x18288,Standard
0x18620,Good
0x12c2c,Standard
0x3a73,Standard
0x1a31d,Standard
0x83c5,Standard
0x1015e,Good
0x8c01,Poor
0x13e43,Good
0x1050b,Good
0x150ee,Good
0x824b,Good
0x9ed9,Poor
0xc403,Good
0x78a5,Poor
0x16129,Standard
0x1e128,Poor
0xae00,Poor
0x18270,Good
0x14f89,Poor
0x1367d,Standard
0x10d6b,Good
0x8379,Poor
0x1aad8,Standard
0x10702,Standard
0x1658,Standard
0x39f7,Standard
0x18637,Poor
0x1d773,Poor
0x10f66,Standard
0xed6c,Good
0x780b,Good
0x7d83,Standard
0x14fac,Standard
0x16752,Good
0x13e5c,Standard
0xc2d0,Poor
0x18199,Poor
0x1af4,Poor
0x17325,Poor
0xfb65,Good
0x1497c,Standard
0x3ecd,Standard
0x13d8e,Good
0x8f6c,Poor
0x128e6,Standard
0x2a25,Good
0x4fa4,Standard
0x4dc4,Good
0x13096,Standard
0x7906,Poor
0xa485,Good
0x1a796,Poor
0x15c7f,Standard
0xa7d8,Standard
0x14b5b,Poor
0x2010,Poor
0xec53,Standard
0x14fd6,Good
0x122ca,Standard
0xfbcd,Poor
0x1259b,Standard
0x1712d,Good
0xf563,Standard
0x1d9e7,Standard
0xf9ca,Standard
0x10e4f,Good
0x117ca,Standard
0x19dc4,Good
0xa1ac,Standard
0x1e7f3,Standard
0x9142,Good
0x113e9,Standard
0x474b,Standard
0x106b0,Standard
0x10b36,Good
0x10c1a,Poor
0x86b3,Poor
0x13cde,Good
0x1c7f1,Good
0x19e51,Good
0x12b0c,Good
0x11768,Standard
0xb4b5,Good
0x68b6,Poor
0x15f18,Good
0x75c7,Poor
0xab17,Standard
0xfd7d,Standard
0x1aa09,Poor
0x392d,Good
0xf91e,Poor
0x131b4,Good
0x13970,Poor
0x690a,Standard
0x136a3,Good
0xcbcc,Standard
0x18ac6,Poor
0x1e697,Standard
0x741b,Good
0xe447,Good
0x7ec1,Standard
0xb48a,Standard
0xa55d,Standard
0x10de7,Standard
0x1a779,Standard
0x13701,Poor
0x7e90,Standard
0x9225,Poor
0xe183,Standard
0x6acf,Poor
0x70ad,Good
0x1d45b,Poor
0xd4a7,Standard
0x13632,Poor
0x18fc,Good
0xa4ac,Standard
0xfd7b,Standard
0xceac,Poor
0x121c4,Good
0x51ae,Standard
0xc46f,Standard
0x80cd,Standard
0x1f35,Standard
0xddee,Poor
0x4b21,Good
0x1c638,Poor
0x2563,Poor
0x147cb,Standard
0x4815,Standard
0x124eb,Poor
0x14363,Good
0xcf22,Poor
0x8aa9,Good
0x123b2,Good
0x6e77,Good
0xefe8,Good
0x4698,Good
0x1b390,Standard
0xc74e,Standard
0x31c5,Good
0x1e120,Standard
0x1bbe2,Standard
0x638c,Good
0x84ae,Good
0x72a8,Poor
0x14f9a,Good
0x12a2d,Good
0x153d5,Standard
0x196f7,Standard
0x1583a,Standard
0xf49f,Poor
0x189a9,Poor
0x18593,Good
0x9705,Good
0x99b0,Poor
0xe617,Standard
0x13328,Standard
0x1cd7a,Standard
0x84c8,Poor
0xf2bf,Standard
0x162b,Good
0xddfc,Standard
0xe954,Poor
0x2622,Poor
0x41f3,Good
0x19851,Poor
0x7542,Poor
0x1c82f,Good
0x13ecc,Standard
0xf493,Standard
0x4d6b,Standard
0x453d,Standard
0xd48e,Poor
0x17385,Good
0x18382,Good
0x1410c,Standard
0x164fe,Good
0x17c16,Standard
0x9937,Good
0x57f9,Good
0x18d2b,Standard
0x1232b,Standard
0x9e19,Good
0x1310b,Standard
0xc0cc,Poor
0x4ca0,Poor
0xb3f2,Standard
0x172b8,Standard
0x13a71,Standard
0x16806,Standard
0x1b7d0,Good
0x10975,Good
0x1cc4e,Poor
0xd7da,Standard
0x7acf,Good
0xd86c,Standard
0x5886,Poor
0x12dba,Poor
0x116cd,Standard
0xd4b9,Good
0x4a0e,Standard
0x13087,Standard
0x7a57,Good
0x5d06,Standard
0xa543,Standard
0x120af,Poor
0x1dd79,Poor
0x12dc9,Good
0xf1a1,Standard
0x1de41,Standard
0x1e1e,Good
0x99e5,Poor
0xf84a,Good
0x19e17,Standard
0xa0c4,Standard
0x16c5b,Standard
0x1c011,Standard
0x1a146,Standard
0xfd74,Good
0xf3b4,Good
0x168f0,Standard
0x5240,Standard
0x1647a,Good
0xe362,Poor
0x37d0,Good
0x5610,Good
0x19223,Standard
0x64f4,Poor
0x36d6,Poor
0x147c1,Poor
0x16aad,Poor
0x3dd3,Poor
0x11a0d,Good
0x1079e,Standard
0x15f5e,Standard
0x16f7c,Standard
0x18548,Poor
0x17472,Standard
0x11fe9,Good
0x15253,Good
0x263b,Good
0x13ddc,Standard
0x5dbc,Poor
0x9e24,Standard
0xa8c8,Standard
0x8719,Standard
0x133ed,Poor
0x3e59,Good
0xae01,Poor
0x1c4dd,Good
0xbb14,Good
0x19a94,Good
0x1bfa4,Standard
0xde9a,Good
0x1da0a,Standard
0x1392b,Poor
0x11c32,Standard
0x1beb4,Poor
0x1c5d2,Good
0xb81e,Poor
0x1c299,Standard
0x3159,Standard
0x69fc,Standard
0x128b9,Poor
0x1ba9,Poor
0xa13f,Poor
0x12c8b,Good
0x8946,Poor
0x12196,Good
0x96b4,Standard
0x161da,Poor
0x1955b,Standard
0xfa93,Good
0xc136,Good
0x170a7,Poor
0xdfab,Good
0x3fe2,Good
0x15be7,Standard
0xa671,Standard
0x4fe6,Poor
0x524b,Standard
0x150a6,Standard
0x1009e,Standard
0x88fe,Standard
0x23c4,Standard
0x158a6,Poor
0x1b56f,Standard
0x305d,Standard
0x8557,Standard
0xd5e2,Poor
0x24cc,Poor
0xf811,Standard
0x1df7c,Good
0xe36c,Standard
0x15677,Poor
0x15cfa,Good
0xa701,Good
0x1bbdc,Good
0x158ef,Standard
0x1e204,Good
0x13057,Good
0x17bc4,Poor
0x1d2e6,Good
0x11033,Good
0x2d20,Standard
0x5025,Standard
0x12320,Standard
0xf1eb,Poor
0x19ebc,Good
0xe836,Standard
0xe033,Standard
0x19096,Standard
0x1b684,Good
0x4e53,Standard
0x12907,Standard
0xb742,Standard
0x147b5,Good
0x1a5f5,Poor
0x2d90,Good
0x16ef1,Poor
0x3651,Standard
0x141f1,Standard
0x2514,Good
0x8f9a,Standard
0x1adf9,Standard
0x19176,Good
0x9464,Standard
0x135a3,Good
0x19b8b,Standard
0x10932,Standard
0x13e50,Poor
0xe257,Standard
0xfe00,Good
0x168d3,Good
0x1883d,Poor
0x521d,Standard
0xb1eb,Good
0x5bed,Standard
0x3234,Poor
0x2f9e,Good
0x6bd8,Standard
0x12e1a,Standard
0x102eb,Standard
0x765c,Good
0x18e26,Standard
0x128c0,Standard
0x143c4,Poor
0x1a93d,Poor
0x1a9c0,Standard
0x1e376,Standard
0x10dc5,Good
0xdb5b,Standard
0x251d,Standard
0xb6fa,Standard
0x1634d,Good
0x130c6,Poor
0x15945,Standard
0xbf24,Standard
0x1c662,Poor
0x143a9,Standard
0x10849,Poor
0x4dd0,Poor
0x1dc62,Poor
0xfd02,Good
0x15192,Standard
0x1d42e,Good
0x1841e,Good
0x12828,Poor
0x42c9,Good
0xf6f9,Good
0x161fc,Poor
0x5bde,Good
0x19550,Standard
0xd104,Good
0x8bd3,Standard
0x11866,Poor
0xfa72,Standard
0x3bf3,Poor
0x17e2,Standard
0x18e1d,Good
0x1bdf2,Standard
0x3c21,Standard
0x1da37,Standard
0x11b45,Good
0xbf1c,Standard
0x1802c,Standard
0x569e,Standard
0x1001b,Standard
0x1ce2b,Standard
0x1dbc3,Good
0x1d175,Good
0x6b04,Standard
0x6b82,Good
0x16a95,Standard
0x1224d,Standard
0x8c92,Standard
0x64f7,Poor
0x4525,Standard
0x1da36,Standard
0x2301,Good
0x8afb,Poor
0x2fa9,Poor
0x7d60,Poor
0x1e703,Poor
0xd968,Poor
0x1d23,Good
0xb400,Standard
0x177a6,Good
0xeba3,Standard
0xdda8,Good
0xd5a4,Poor
0x91ff,Good
0xf8f0,Good
0x57a7,Standard
0x2971,Standard
0x724f,Standard
0x1431b,Standard
0x1b864,Poor
0x100ba,Poor
0x12b83,Standard
0x308a,Good
0xefd8,Standard
0x1b68a,Standard
0xdacb,Poor
0x14d79,Standard
0x4fb0,Poor
0x18443,Standard
0x93c0,Poor
0x4f37,Good
0x170b,Good
0x1982d,Good
0x1dfe6,Standard
0x1b013,Good
0xe2f5,Good
0x17f3b,Poor
0x14a83,Standard
0x1c0a4,Good
0x198a3,Good
0x1cff3,Standard
0x1b1bb,Standard
0x115ae,Good
0x7d61,Poor
0x8b7e,Standard
0x17b4e,Standard
0x4088,Poor
0x3e1c,Standard
0x513c,Good
0xde9c,Good
0x983b,Standard
0x9870,Standard
0x28ac,Good
0x1bb16,Standard
0x12fba,Standard
0x47a6,Poor
0x6586,Standard
0x10643,Poor
0x10ef8,Good
0x524f,Standard
0xc170,Standard
0xb81b,Poor
0xe025,Standard
0x12e90,Standard
0x233e,Poor
0x17ded,Good
0x212d,Standard
0x1b04f,Standard
0xb979,Poor
0x180a2,Good
0x1a065,Poor
0x16ae6,Poor
0x107e9,Standard
0xbaa5,Standard
0x8fcf,Poor
0x15fe2,Good
0x1d6d7,Standard
0x66be,Standard
0x1bc5d,Poor
0xaa24,Poor
0x12697,Poor
0x1a024,Standard
0x8f47,Standard
0x152fe,Standard
0xd0b9,Standard
0x1388f,Standard
0x132bb,Good
0x15614,Good
0x12405,Poor
0xb941,Poor
0x17e70,Poor
0xf2c1,Standard
0x180a3,Good
0x57d9,Poor
0x1d6ff,Standard
0x9106,Standard
0x74a0,Good
0x11293,Standard
0x2b97,Standard
0x12ba1,Standard
0x6403,Standard
0x1cedf,Standard
0x10f96,Poor
0x1b47,Good
0x50c2,Standard
0x1e7bd,Standard
0x18ed0,Standard
0x1b502,Poor
0x467d,Poor
0x12951,Good
0x119b7,Poor
0x3d7c,Poor
0xab53,Poor
0xfd4c,Standard
0x1cec,Standard
0xdbd8,Standard
0x28e6,Standard
0x16aa9,Poor
0x6e5e,Standard
0x7cb6,Good
0x1222e,Poor
0x10ff9,Standard
0x192e1,Poor
0x178e9,Standard
0x86fa,Good
0x1e943,Poor
0x726d,Poor
0x87a7,Poor
0x160e,Good
0x5815,Good
0xab01,Standard
0x123cc,Standard
0xedfb,Standard
0x1a02f,Standard
0x16ae8,Poor
0x1684f,Standard
0x1c7d9,Standard
0x19124,Good
0x1b1c5,Poor
0xfbb2,Poor
0x1c3f8,Standard
0x643e,Standard
0x19964,Poor
0x189cd,Standard
0x160c3,Poor
0x8807,Standard
0x1b917,Good
0x1e788,Standard
0x1431d,Standard
0x140e2,Good
0x1ea27,Good
0x15e86,Poor
0x192e5,Poor
0x119fa,Good
0xa11d,Standard
0x111ae,Good
0x7db6,Standard
0xd735,Standard
0x1751f,Good
0x7611,Good
0xecb4,Standard
0x1a160,Poor
0x10fff,Standard
0xf438,Good
0x19b19,Poor
0xbcfa,Good
0x20db,Standard
0x86ca,Standard
0x13feb,Good
0x281d,Good
0x2b40,Poor
0x1c603,Good
0x10620,Standard
0x10de4,Standard
0x885a,Standard
0x10662,Standard
0x38ca,Good
0xa2c7,Standard
0x36c8,Standard
0x1ac35,Standard
0x11de2,Poor
0x10220,Poor
0x30f8,Good
0x195a6,Good
0x28da,Good
0x1985c,Standard
0x4c35,Standard
0xbfa9,Standard
0x79da,Good
0x16935,Standard
0x4c81,Standard
0x1ce6,Standard
0x694f,Good
0x16fad,Poor
0x39c1,Good
0xc751,Standard
0x3344,Poor
0x1418a,Standard
0x149ee,Good
0x96ba,Poor
0xeb26,Poor
0x1c5d7,Good
0x8f0e,Standard
0x134b3,Good
0xf076,Standard
0x105bc,Poor
0x14dfd,Standard
0x112ec,Standard
0x3592,Good
0x1acc2,Standard
0xc7f9,Standard
0xc0c1,Standard
0xe86e,Poor
0x17e4b,Good
0x282a,Standard
0xb631,Good
0x12999,Good
0x1b95e,Standard
0x11f9e,Good
0x88e0,Poor
0x9081,Standard
0x12ab6,Good
0x15157,Standard
0x1aef7,Standard
0x1623c,Good
0x19e9b,Good
0xbb32,Standard
0xf3b5,Good
0x1d653,Good
0xf495,Standard
0x5119,Standard
0x13351,Standard
0x1c3aa,Good
0x1da69,Good
0x19b8c,Standard
0x15fcd,Standard
0x4896,Poor
0x171e0,Standard
0x6733,Poor
0x1bb63,Standard
0x17da6,Poor
0xa951,Standard
0x19100,Poor
0xcf42,Poor
0x162d9,Standard
0xcc90,Good
0xb101,Good
0x98d8,Standard
0x63df,Standard
0xafcf,Poor
0x24ee,Good
0x1be17,Good
0x5354,Poor
0x1992c,Standard
0x5ed3,Standard
0xbab2,Good
0x3c45,Poor
0x34dc,Good
0x8cb9,Poor
0x8760,Standard
0x19b8,Poor
0x87ea,Good
0x16ed4,Poor
0x1a1b1,Standard
0xdfc8,Standard
0x7459,Poor
0x191d6,Good
0x14ebd,Poor
0x18ee3,Poor
0xfe48,Good
0x17a78,Standard
0x10848,Poor
0x1836c,Standard
0x11990,Poor
0xbe92,Poor
0x50ca,Poor
0x101c0,Good
0x4956,Good
0xb6cb,Good
0x9930,Good
0x1cd1,Good
0x9dc8,Standard
0x15ee6,Standard
0xafdd,Standard
0x11fc2,Standard
0x15c3c,Good
0x9c37,Good
0x11f6a,Standard
0x7c45,Standard
0x884f,Standard
0x1e3f8,Standard
0x14be0,Standard
0x156ea,Standard
0x1160f,Poor
0x1a089,Poor
0xdf5b,Standard
0x1a84,Good
0x19926,Standard
0x11977,Standard
0xbc55,Standard
0x174a8,Standard
0xec16,Good
0x19a49,Standard
0x136d4,Poor
0xcebe,Standard
0x1b9d2,Good
0x8d8b,Good
0xfdaf,Standard
0x19d01,Standard
0x1892b,Standard
0x26fd,Poor
0x2888,Standard
0x12add,Standard
0x2352,Good
0x11a4e,Good
0xa008,Poor
0xfd09,Good
0x5e2c,Good
0xfd15,Good
0x5e72,Good
0xb371,Good
0x8b14,Poor
0xef62,Poor
0x2377,Good
0x11c62,Standard
0x72b4,Poor
0xcb24,Standard
0x99ea,Poor
0x1454f,Poor
0x9022,Poor
0xde76,Standard
0x16ad8,Poor
0x3fdf,Good
0x191f4,Standard
0xed9c,Poor
0x9a08,Standard
0x1bd7a,Good
0xb34d,Poor
0x1cefb,Good
0x726a,Poor
0x14da2,Standard
0x1411e,Standard
0xdfb9,Standard
0xe5bd,Good
0x51d2,Good
0x119b2,Poor
0x1796b,Standard
0x1c95a,Standard
0xf1d2,Standard
0x3fa5,Good
0x110d9,Good
0x55b8,Standard
0x160f8,Good
0x6d5a,Standard
0x56a6,Good
0x4f5b,Standard
0x11c61,Standard
0xdd0a,Standard
0x1886f,Standard
0x1b295,Poor
0x63ae,Good
0x6ecc,Standard
0xf6a5,Poor
0x749f,Good
0x15618,Good
0x1352d,Poor
0xb96b,Poor
0x81d5,Standard
0x5540,Good
0x18c0b,Good
0x17242,Good
0x168ae,Standard
0x194a7,Poor
0x184d1,Standard
0x140c2,Standard
0x1b1aa,Poor
0x1e8b3,Standard
0x15793,Standard
0x5abf,Good
0x1d750,Good
0x5d13,Good
0xbe10,Good
0x354d,Standard
0xf802,Standard
0x4aab,Good
0x14b40,Standard
0xa236,Poor
0xc557,Good
0x15e10,Standard
0x17955,Standard
0xb19b,Standard
0x19217,Standard
0x15316,Standard
0x173c5,Standard
0x9878,Poor
0x1927f,Standard
0x1326d,Standard
0x1dbd1,Good
0x52c6,Good
0xd6ae,Good
0x1ea6f,Standard
0x4ba5,Poor
0xc6b0,Good
0x11b88,Poor
0xfcbd,Standard
0x158d0,Standard
0x2154,Poor
0x18da2,Good
0x3e92,Good
0xd0c8,Good
0x17820,Standard
0x1b291,Poor
0x179b5,Standard
0x1e466,Poor
0x6f0b,Good
